studium_id,pohlavi_kod,je_cech,datum_zahajeni,rok_maturity,maturita_nastup_rozdil,gymnazium,praha,scio,olym,zkouska,prominuti,dostudoval_uspesne,MI-PAA,MI-MPI,MI-PDP.16,MI-SPI.16
13020806,0,1,2016,2015,1,-1,1,0,0,0,0,1,1.0,1.5,1.5,1.5
13028106,0,1,2016,2015,1,-1,0,0,0,0,0,0,2.0,2.5,2.0,2.0
13032906,0,1,2016,2015,1,-1,0,0,0,0,0,1,1.5,3.0,2.0,2.0
13023206,0,1,2016,2015,1,-1,1,0,0,0,0,1,1.5,2.0,1.5,2.0
13019006,0,1,2016,2015,1,-1,0,0,0,0,0,1,1.5,1.5,1.5,1.0
14303806,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.5,2.5,1.5,
13022006,1,1,2016,2015,1,-1,1,0,0,0,0,1,1.0,1.5,1.5,2.0
15634506,0,1,2018,2017,1,-1,1,0,0,0,0,1,3.0,2.5,1.5,2.5
17203906,0,1,2019,2019,0,-1,1,0,0,0,0,0,4.0,4.0,,
14794906,0,1,2017,2017,0,-1,0,0,0,0,0,0,4.0,4.0,,
16197706,0,1,2018,2017,1,-1,1,0,0,0,0,0,4.0,4.0,,
14308706,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.5,2.5,3.0
14795006,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,3.0,2.0,2.5
13022806,0,1,2016,2015,1,-1,0,0,0,0,0,1,1.0,2.0,1.5,2.5
13018706,0,0,2016,2015,1,-1,-1,0,0,0,0,1,2.5,2.5,2.0,2.5
14310406,1,1,2017,2017,0,-1,1,0,0,0,0,1,2.5,2.5,2.0,2.5
13501606,1,1,2016,2015,1,-1,0,0,0,0,0,1,2.0,2.5,2.0,2.5
18533406,0,0,2020,2020,0,0,1,1,1,0,0,0,,,,
13501706,1,1,2016,2015,1,-1,1,0,0,0,0,1,2.0,3.0,2.0,2.0
13024606,0,1,2016,2015,1,-1,0,0,0,0,0,1,1.0,1.5,1.0,1.0
14315106,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.5,1.5,2.5
13032506,0,1,2016,2015,1,-1,0,0,0,0,0,1,1.5,2.5,1.5,2.0
15628006,0,1,2018,2017,1,-1,0,0,0,0,0,0,,1.5,1.5,
14795306,0,1,2017,2017,0,-1,0,0,0,0,0,0,4.0,4.0,,
18533706,0,1,2020,2020,0,0,0,0,0,1,0,0,2.0,,2.0,
13036306,0,1,2016,2015,1,-1,0,0,0,0,0,0,2.0,3.0,2.0,3.0
15637606,0,1,2018,2017,1,-1,0,0,0,0,0,0,2.5,4.0,,
14317306,0,1,2017,2017,0,-1,0,0,0,0,0,0,2.5,4.0,,
14317406,0,1,2017,2017,0,-1,0,0,0,0,0,0,2.5,2.5,4.0,4.0
14319106,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.5
14319406,0,1,2017,2017,0,-1,1,0,0,0,0,1,2.0,2.0,1.5,2.5
13029106,0,1,2016,2015,1,-1,1,0,0,0,0,1,2.0,2.5,1.0,2.5
15636106,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.0,2.0,1.5,3.0
13026006,0,1,2016,2015,1,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.0
13024006,1,0,2016,2015,1,-1,-1,0,0,0,0,1,1.5,2.0,1.5,1.0
16197006,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,1.5,2.0,
15628306,0,0,2018,2017,1,-1,-1,0,0,0,0,0,4.0,2.0,,
14249906,0,1,2017,2017,0,-1,1,0,0,0,0,1,1.5,2.5,1.0,2.5
15631406,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
8325406,0,1,2013,2013,0,-1,0,0,0,0,0,0,,4.0,,
8332106,0,0,2013,2013,0,-1,-1,0,0,0,0,0,,4.0,,
8334106,0,1,2013,2013,0,-1,0,0,0,0,0,1,1.5,3.0,,
8334906,0,0,2013,2013,0,-1,-1,0,0,0,0,0,,4.0,,
8335706,0,1,2013,2013,0,-1,0,0,0,0,0,0,,4.0,,
8335806,0,1,2013,2013,0,-1,0,0,0,0,0,0,,4.0,,
8339606,1,1,2013,2013,0,-1,0,0,0,0,0,1,1.5,1.5,,
8339806,1,1,2013,2013,0,-1,0,0,0,0,0,0,,4.0,,
8340706,0,0,2013,2013,0,-1,-1,0,0,0,0,1,2.5,3.0,,
9248606,0,0,2014,2014,0,-1,-1,0,0,0,0,0,,4.0,,
8342106,0,0,2013,2013,0,-1,-1,0,0,0,0,0,,4.0,,
8342306,0,0,2013,2013,0,-1,-1,0,0,0,0,1,2.0,2.5,,
8343006,0,1,2013,2013,0,-1,0,0,0,0,0,0,,4.0,,
8343706,0,1,2013,2013,0,-1,0,0,0,0,0,0,,4.0,,
8344606,0,0,2013,2013,0,-1,-1,0,0,0,0,0,,4.0,,
8345506,0,1,2013,2013,0,-1,0,0,0,0,0,0,,4.0,,
8346406,0,1,2013,2013,0,-1,0,0,0,0,0,0,2.5,3.0,,
8346506,0,1,2013,2013,0,-1,0,0,0,0,0,0,,4.0,,
8374006,0,1,2013,2013,0,-1,0,0,0,0,0,0,,4.0,,
8374206,0,0,2013,2013,0,-1,-1,0,0,0,0,1,3.0,3.0,,
8374506,0,1,2013,2013,0,-1,0,0,0,0,0,0,,4.0,,
14290906,0,1,2017,2017,0,-1,1,0,0,0,0,0,4.0,4.0,,
14793006,0,0,2017,2017,0,-1,-1,0,0,0,0,1,3.0,2.0,1.5,3.0
15630306,1,1,2018,2017,1,-1,0,0,0,0,0,0,3.0,2.0,2.5,2.5
14244706,0,1,2017,2017,0,-1,1,0,0,0,0,1,2.5,2.5,1.5,2.5
14794206,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.5,2.0,2.5
14793506,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.0,1.5,1.5,1.5
14245306,0,0,2017,2017,0,-1,-1,0,0,0,0,1,1.5,2.5,2.0,3.0
16690206,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,2.0,2.5,3.0
13025606,0,1,2016,2015,1,-1,0,0,0,0,0,1,2.5,2.5,2.0,2.0
13025506,0,1,2016,2015,1,-1,0,0,0,0,0,1,1.0,2.0,1.0,1.5
14306606,0,1,2017,2017,0,-1,0,0,0,0,0,0,,,,
14293806,0,1,2017,2017,0,-1,1,0,0,0,0,1,1.5,3.0,1.5,3.0
13029506,0,1,2016,2015,1,-1,1,0,0,0,0,1,1.5,2.0,2.0,1.5
13020206,1,0,2016,2015,1,-1,-1,0,0,0,0,0,1.5,1.5,2.0,1.5
14294506,0,1,2017,2017,0,-1,1,0,0,0,0,1,2.5,2.0,2.0,3.0
15634206,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,1.5,3.0
9252006,0,1,2014,2014,0,-1,1,0,0,0,0,0,,,,
14304806,0,1,2017,2017,0,-1,0,0,0,0,0,0,,,,
16198306,0,0,2018,2017,1,-1,-1,0,0,0,0,0,4.0,4.0,,
14281706,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,1.5,1.5,1.5
14261606,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.0,1.5,1.5,2.5
14261006,0,1,2017,2017,0,-1,0,0,0,0,0,0,4.0,4.0,,
14242506,0,0,2017,2017,0,-1,-1,0,0,0,0,0,3.0,2.0,2.0,3.0
14306006,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,1.5,1.5,2.0
14318506,1,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,1.0,1.5,2.0
15637006,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.0,2.0,2.5
14311206,0,1,2017,2017,0,-1,0,0,0,0,0,0,,,,
14276006,0,1,2017,2017,0,-1,1,0,0,0,0,1,1.0,1.5,1.5,1.5
15635206,1,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.0,2.0,3.0
14279206,0,0,2017,2017,0,-1,-1,0,0,0,0,1,1.5,1.0,1.5,2.0
14319506,0,1,2017,2017,0,-1,0,0,0,0,0,0,4.0,4.0,,
16693606,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
14260906,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.0,1.5,1.5
14256006,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.5,2.5,1.5,2.5
15628906,0,1,2018,2017,1,-1,0,0,0,0,0,0,,,4.0,4.0
16694706,1,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
14793906,0,1,2017,2017,0,-1,0,0,0,0,0,0,1.5,2.5,1.5,2.5
14253006,0,1,2017,2017,0,-1,1,0,0,0,0,1,2.0,2.0,1.5,2.0
14248506,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.5,3.0,2.0,3.0
14300506,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,2.5,2.0,2.5
14244406,0,1,2017,2017,0,-1,1,0,0,0,0,1,1.5,2.0,1.5,2.5
17899006,0,1,2020,2020,0,0,0,0,1,0,0,0,,,,
14299706,1,0,2017,2017,0,-1,-1,0,0,0,0,1,1.0,1.0,1.5,1.5
14794306,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.5,2.5,2.0,2.5
14240706,0,1,2017,2017,0,-1,1,0,0,0,0,1,2.0,2.5,2.0,2.5
16689906,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
18529206,0,1,2020,2020,0,0,0,0,0,1,0,0,,,,
14258706,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,3.0,2.0,2.5
14793106,0,1,2017,2017,0,-1,1,0,0,0,0,1,1.0,1.5,1.5,1.5
14266506,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,1.5,1.5,2.0
14297206,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,1.5,2.0,3.0
14793706,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,1.5,1.5,2.5
15635406,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,3.0,1.5,3.0
14302706,0,1,2017,2017,0,-1,0,0,0,0,0,0,,,1.5,2.0
14255206,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.0,2.0,2.5
15627606,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.5,2.0,3.0
15644006,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,2.5,2.0,2.5
15633506,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.0
16691006,0,1,2019,2019,0,-1,1,0,0,0,0,0,4.0,4.0,,
14294306,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.0,1.5,1.5,2.0
14319006,0,1,2017,2017,0,-1,0,0,0,0,0,1,3.0,3.0,2.0,3.0
14285606,0,1,2017,2017,0,-1,0,0,0,0,0,0,2.0,1.5,2.0,2.0
14310506,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.0,2.0,1.5,2.0
15631206,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,1.0,2.0
14317706,0,1,2017,2017,0,-1,1,0,0,0,0,0,,,,
14249606,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,1.5,1.5,2.5
14277406,0,0,2017,2017,0,-1,-1,0,0,0,0,1,1.5,1.0,1.5,1.5
15632906,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.0,2.5
16690906,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.5,4.0,3.0,1.5
14246406,0,1,2017,2017,0,-1,1,0,0,0,0,1,2.0,2.0,2.0,2.5
14247506,0,1,2017,2017,0,-1,1,0,0,0,0,1,2.0,2.0,1.5,1.5
14304706,0,1,2017,2017,0,-1,1,0,0,0,0,0,4.0,4.0,,
15636406,0,1,2018,2017,1,-1,1,0,0,0,0,0,4.0,4.0,,
14294106,0,1,2017,2017,0,-1,1,0,0,0,0,1,2.0,2.0,1.5,2.5
15644906,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
14284006,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.0,2.5,1.5,1.5
14311806,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.0,1.0,1.5,1.0
15636306,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,2.0,2.5
14252806,1,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.0,2.0,2.5
14242006,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,1.5,1.5,1.5
17206106,0,1,2019,2019,0,-1,0,0,0,0,0,0,1.0,1.5,1.5,1.0
14308806,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.0,1.5,1.5,1.0
14280506,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.5,2.5,2.0,2.5
14310106,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.5
15637306,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.0,2.5,3.0
14280106,0,0,2017,2017,0,-1,-1,0,0,0,0,1,1.0,1.5,1.5,1.0
14795406,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.5
15635706,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.5,2.0,
15643906,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.5,1.5,2.5
18532506,0,1,2020,2020,0,0,0,0,0,1,0,0,,,,
16699006,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
14302006,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.0,2.5,1.5,2.0
15628706,1,1,2018,2017,1,-1,1,0,0,0,0,0,4.0,4.0,,
16197806,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,2.0,2.0
14256906,0,1,2017,2017,0,-1,0,0,0,0,0,0,,,4.0,
14280206,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.5,2.0,3.0
14301606,0,1,2017,2017,0,-1,1,0,0,0,0,1,1.0,1.5,1.0,1.0
15642806,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,3.0,2.0,3.0
14794706,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.5,2.5,2.0,2.5
14295106,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,2.0,1.5,2.5
16698806,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
15626706,0,1,2018,2017,1,-1,0,0,0,0,0,0,,4.0,,
14252506,0,1,2017,2017,0,-1,1,0,0,0,0,1,2.0,3.0,1.5,2.0
14315606,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,1.5,2.0,2.0
16198506,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,2.5,2.0,2.5
14320706,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.5,2.0,2.0
14313306,0,1,2017,2017,0,-1,1,0,0,0,0,1,1.5,2.5,1.5,2.0
15625606,0,1,2018,2017,1,-1,1,0,0,0,0,1,,2.5,2.0,
15641406,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.0,1.5,2.5
15635506,0,0,2018,2017,1,-1,-1,0,0,0,0,0,4.0,4.0,,
15639306,0,1,2018,2017,1,-1,0,0,0,0,0,0,2.0,3.0,2.0,2.5
14300906,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,1.5,1.0,1.5
15641806,0,1,2018,2017,1,-1,1,0,0,0,0,0,4.0,2.5,,
15633406,0,1,2018,2017,1,-1,0,0,0,0,0,0,,,,
15628206,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.0,2.5,2.5
15627806,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,1.5,2.5
14242206,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.5,2.5,1.5,2.5
14309106,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.5,1.5,2.5
15638106,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.0,2.5
14303506,1,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.0,1.5,1.5
16697106,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,1.5,1.0,1.5
15629006,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,2.0,3.0
14299206,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.5,2.5,2.0,2.5
15642106,0,1,2018,2017,1,-1,0,0,0,0,0,1,4.0,2.5,4.0,3.0
14259906,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.5,1.5,2.5
15635606,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.0,
15643406,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.0,2.5
15636206,0,0,2018,2017,1,-1,-1,0,0,0,0,0,3.0,2.5,2.0,3.0
18395106,0,0,2020,2020,0,-1,-1,0,0,0,0,1,3.0,2.5,2.0,3.0
15637106,1,0,2018,2017,1,-1,1,0,0,0,0,0,4.0,4.0,,
16696306,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
17205106,0,1,2019,2014,5,1,0,0,0,0,0,0,4.0,4.0,,
14286606,0,1,2017,2017,0,-1,0,0,0,0,0,1,3.0,2.0,1.5,2.5
15642906,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.5,1.5,2.0
15632206,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.0,2.5,1.5,3.0
14299306,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.0,2.0,2.0
16700006,0,1,2019,2019,0,-1,1,0,0,0,0,1,3.0,3.0,2.5,2.0
15634806,1,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.5,2.0,2.5
15643806,0,1,2018,2017,1,-1,0,0,0,0,0,0,2.0,2.5,4.0,3.0
14245006,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.0,1.5,2.0
14271606,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,2.5,1.5,2.0
14287406,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,2.5,2.0,2.5
15635306,0,0,2018,2017,1,-1,-1,0,0,0,0,1,3.0,2.5,2.0,2.5
16197606,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,2.0,1.5
14298706,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.0,1.0,2.0,1.0
16702306,0,1,2019,2019,0,-1,0,0,0,0,0,1,3.0,4.0,2.5,2.0
15637206,0,1,2018,2017,1,-1,0,0,0,0,0,0,3.0,2.5,4.0,3.0
15633806,1,0,2018,2017,1,-1,-1,0,0,0,0,1,1.5,1.5,1.5,1.5
15643106,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,3.0,2.5,2.5
15637506,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.0,2.5,2.0,3.0
15643206,0,1,2018,2017,1,-1,1,0,0,0,0,0,4.0,4.0,,
14280906,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.0,1.0,2.5
14244906,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.0
16198106,0,0,2018,2017,1,-1,-1,0,0,0,0,1,3.0,3.0,2.5,2.5
14296706,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,1.5,1.5,2.0
9235006,0,1,2014,2014,0,-1,0,0,0,0,0,1,1.5,2.5,,
9237306,0,0,2014,2014,0,-1,-1,0,0,0,0,0,,4.0,,
9238206,0,1,2014,2014,0,-1,0,0,0,0,0,0,,,,
9244106,0,1,2014,2014,0,-1,1,0,0,0,0,0,,4.0,,
9244406,0,1,2014,2014,0,-1,1,0,0,0,0,1,1.5,1.0,,
9245106,0,1,2014,2014,0,-1,1,0,0,0,0,0,,,,
9245406,0,0,2014,2014,0,-1,-1,0,0,0,0,1,1.5,2.0,,
9246906,0,0,2014,2014,0,-1,-1,0,0,0,0,1,2.5,2.5,,
9252106,1,0,2014,2014,0,-1,-1,0,0,0,0,1,2.5,2.0,,
9252406,0,1,2014,2014,0,-1,1,0,0,0,0,0,,4.0,,
15629106,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,1.5,2.0,3.0
16702106,0,1,2019,2015,4,1,0,0,0,0,0,0,4.0,,,
16695506,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.5,4.0,2.5,2.5
14948006,0,1,2017,2017,0,-1,0,0,0,0,0,0,4.0,4.0,,
15639706,0,1,2018,2017,1,-1,1,0,0,0,0,1,3.0,2.5,2.0,3.0
14248206,0,1,2017,2017,0,-1,0,0,0,0,0,0,4.0,4.0,,
14275606,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.0,2.0,2.5
14288006,0,0,2017,2017,0,-1,-1,0,0,0,0,0,1.0,2.0,4.0,1.0
17204106,0,0,2019,2019,0,-1,-1,0,0,0,0,0,1.0,2.0,,1.0
16196806,1,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,2.0,3.0
14254406,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,2.5,2.5,2.5
15625806,0,1,2018,2017,1,-1,0,0,0,0,0,1,,1.5,1.5,
17206006,0,1,2019,2019,0,-1,1,0,0,0,0,0,4.0,4.0,,
15631106,1,1,2018,2017,1,-1,0,0,0,0,0,1,,2.0,2.5,
14250506,0,1,2017,2017,0,-1,1,0,0,0,0,1,1.5,2.5,1.5,2.0
15639906,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,2.0,2.5
15643606,0,1,2018,2014,4,1,0,0,0,0,0,0,,,,
15627706,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,2.0,2.0
15637806,0,1,2018,2017,1,-1,1,0,0,0,0,1,3.0,2.5,2.0,2.5
16198206,0,0,2018,2017,1,-1,-1,0,0,0,0,0,4.0,4.0,,
14300706,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.0,2.0,2.0
15642606,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.5,2.0,3.0
17894406,0,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
9978706,0,1,2014,2014,0,-1,0,0,0,0,0,1,2.0,3.0,,
10010406,0,0,2014,2014,0,-1,-1,0,0,0,0,0,2.0,2.0,,
17893906,1,1,2020,2020,0,0,1,0,1,0,0,0,,,,
15633906,0,1,2018,2017,1,-1,1,0,0,0,0,1,3.0,2.0,2.0,3.0
16692706,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.5,2.0,2.0,2.0
15689606,0,0,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
17891806,0,1,2020,2020,0,0,1,0,0,1,0,0,,,,
11655006,0,0,2015,2014,1,-1,-1,0,0,0,0,0,,4.0,,
13026406,0,0,2016,2015,1,-1,-1,0,0,0,0,0,4.0,4.0,,
14794406,0,0,2017,2017,0,-1,-1,0,0,0,0,0,4.0,4.0,,
16701106,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
15636706,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,1.5,1.5,1.5
12235306,1,0,2015,2014,1,-1,-1,0,0,0,0,0,,4.0,,
15631906,0,0,2018,2017,1,-1,-1,0,0,0,0,0,4.0,4.0,,
11657206,0,0,2015,2014,1,-1,0,0,0,0,0,0,,4.0,,
15625506,0,0,2018,2017,1,-1,-1,0,0,0,0,0,,4.0,,
16198606,0,0,2018,2017,1,-1,-1,0,0,0,0,1,3.0,3.0,2.0,3.0
15629906,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.0,2.5,1.5,2.5
13025906,0,0,2016,2015,1,-1,-1,0,0,0,0,0,2.5,2.5,2.0,3.0
12233806,0,0,2015,2014,1,-1,-1,0,0,0,0,1,2.5,3.0,2.0,3.0
15625906,0,0,2018,2017,1,-1,-1,0,0,0,0,1,,2.0,2.0,
15639806,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,2.5,2.0,3.0
15638906,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,1.5,2.5,3.0
16693106,0,0,2019,2019,0,-1,-1,0,0,0,0,1,2.0,4.0,2.0,2.0
15625406,0,0,2018,2017,1,-1,-1,0,0,0,0,0,,4.0,,
11648206,1,0,2015,2014,1,-1,-1,0,0,0,0,0,4.0,3.0,,
11657706,0,0,2015,2014,1,-1,-1,0,0,0,0,0,,2.5,,
13023306,0,0,2016,2015,1,-1,-1,0,0,0,0,0,4.0,4.0,,
15641106,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,1.5,1.5,2.5
16689406,0,0,2019,2019,0,-1,-1,0,0,0,0,1,,4.0,1.5,
16703006,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
15632306,1,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,2.5,2.0,2.0
18529806,0,0,2020,2020,0,0,-1,0,0,1,0,1,2.0,2.0,1.5,2.0
15631506,0,0,2018,2017,1,-1,-1,0,0,0,0,0,,,4.0,2.0
12235506,0,0,2015,2014,1,-1,-1,0,0,0,0,1,2.0,2.5,,
13026106,0,0,2016,2015,1,-1,-1,0,0,0,0,0,4.0,4.0,,
12235406,0,0,2015,2014,1,-1,-1,0,0,0,0,0,,4.0,,
17206406,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
18531206,1,0,2020,2020,0,0,1,0,0,1,0,0,,,,
17895406,1,0,2020,2020,0,0,-1,0,0,1,0,0,2.5,,,
16700506,1,0,2019,2019,0,-1,-1,0,0,0,0,0,2.5,4.0,,
15631706,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,3.0,2.5,2.5
16689806,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
12236306,0,0,2015,2014,1,-1,-1,0,0,0,0,0,,4.0,,
13026206,0,0,2016,2015,1,-1,-1,0,0,0,0,0,4.0,4.0,,
11644006,0,0,2015,2014,1,-1,-1,0,0,0,0,0,,4.0,,
13021206,0,0,2016,2015,1,-1,-1,0,0,0,0,0,2.5,2.5,3.0,2.5
15645006,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,2.5,3.0,2.5
15632506,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.0,1.5,1.5,1.5
15626306,1,0,2018,2017,1,-1,-1,0,0,0,0,0,,4.0,,
15640906,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.0,3.0,2.5,2.0
16698606,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,2.5,,
18532306,0,0,2020,2020,0,0,-1,0,0,1,0,1,,2.5,2.0,2.5
15634706,0,0,2018,2017,1,-1,-1,0,0,0,0,0,4.0,2.5,,
16688106,0,0,2019,2019,0,-1,-1,0,0,0,0,0,,4.0,,
15642006,0,0,2018,2017,1,-1,-1,0,0,0,0,0,4.0,4.0,,
13502706,0,0,2016,2015,1,-1,-1,0,0,0,0,0,2.0,2.5,2.0,3.0
15642206,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,3.0,2.0,3.0
16703906,0,1,2019,2019,0,-1,1,0,0,0,0,0,4.0,4.0,,
15630606,0,1,2018,2017,1,-1,1,0,0,0,0,0,2.5,2.5,4.0,2.5
15636906,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.0,3.0
11651406,0,0,2015,2014,1,-1,-1,0,0,0,0,0,,4.0,,
11650206,0,1,2015,2014,1,-1,0,0,0,0,0,0,,4.0,,
11642606,0,0,2015,2014,1,-1,-1,0,0,0,0,0,,4.0,,
11648906,0,1,2015,2014,1,-1,0,0,0,0,0,0,,4.0,,
11659106,0,1,2015,2014,1,-1,0,0,0,0,0,1,1.0,1.0,,
