studium_id,pohlavi_kod,je_cech,datum_zahajeni,rok_maturity,maturita_nastup_rozdil,gymnazium,praha,scio,olym,zkouska,prominuti,dostudoval_uspesne,MI-PAA,MI-MPI,MI-PDP.16,MI-SPI.16
14320706,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.5,2.0,2.0
14313306,0,1,2017,2017,0,-1,1,0,0,0,0,1,1.5,2.5,1.5,2.0
15625606,0,1,2018,2017,1,-1,1,0,0,0,0,1,,2.5,2.0,
15641406,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.0,1.5,2.5
15635506,0,0,2018,2017,1,-1,-1,0,0,0,0,0,4.0,4.0,,
15639306,0,1,2018,2017,1,-1,0,0,0,0,0,0,2.0,3.0,2.0,2.5
14300906,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,1.5,1.0,1.5
15641806,0,1,2018,2017,1,-1,1,0,0,0,0,0,4.0,2.5,,
15633406,0,1,2018,2017,1,-1,0,0,0,0,0,0,,,,
15628206,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.0,2.5,2.5
15627806,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,1.5,2.5
14242206,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.5,2.5,1.5,2.5
14309106,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.5,1.5,2.5
15638106,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.0,2.5
14303506,1,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.0,1.5,1.5
16697106,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,1.5,1.0,1.5
15629006,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,2.0,3.0
14299206,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.5,2.5,2.0,2.5
15642106,0,1,2018,2017,1,-1,0,0,0,0,0,1,4.0,2.5,4.0,3.0
14259906,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.5,1.5,2.5
15635606,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.0,
15643406,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.0,2.5
15636206,0,0,2018,2017,1,-1,-1,0,0,0,0,0,3.0,2.5,2.0,3.0
18395106,0,0,2020,2020,0,-1,-1,0,0,0,0,1,3.0,2.5,2.0,3.0
15637106,1,0,2018,2017,1,-1,1,0,0,0,0,0,4.0,4.0,,
16696306,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
17205106,0,1,2019,2014,5,1,0,0,0,0,0,0,4.0,4.0,,
14286606,0,1,2017,2017,0,-1,0,0,0,0,0,1,3.0,2.0,1.5,2.5
15642906,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.5,1.5,2.0
15632206,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.0,2.5,1.5,3.0
14299306,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.0,2.0,2.0
16700006,0,1,2019,2019,0,-1,1,0,0,0,0,1,3.0,3.0,2.5,2.0
15634806,1,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.5,2.0,2.5
15643806,0,1,2018,2017,1,-1,0,0,0,0,0,0,2.0,2.5,4.0,3.0
14245006,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.0,1.5,2.0
14271606,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,2.5,1.5,2.0
14287406,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,2.5,2.0,2.5
15635306,0,0,2018,2017,1,-1,-1,0,0,0,0,1,3.0,2.5,2.0,2.5
16197606,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,2.0,1.5
14298706,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.0,1.0,2.0,1.0
16702306,0,1,2019,2019,0,-1,0,0,0,0,0,1,3.0,4.0,2.5,2.0
15637206,0,1,2018,2017,1,-1,0,0,0,0,0,0,3.0,2.5,4.0,3.0
15633806,1,0,2018,2017,1,-1,-1,0,0,0,0,1,1.5,1.5,1.5,1.5
15643106,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,3.0,2.5,2.5
15637506,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.0,2.5,2.0,3.0
15643206,0,1,2018,2017,1,-1,1,0,0,0,0,0,4.0,4.0,,
14280906,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.0,1.0,2.5
14244906,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.0
16198106,0,0,2018,2017,1,-1,-1,0,0,0,0,1,3.0,3.0,2.5,2.5
14296706,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,1.5,1.5,2.0
15629106,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,1.5,2.0,3.0
16702106,0,1,2019,2015,4,1,0,0,0,0,0,0,4.0,,,
16695506,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.5,4.0,2.5,2.5
14948006,0,1,2017,2017,0,-1,0,0,0,0,0,0,4.0,4.0,,
15639706,0,1,2018,2017,1,-1,1,0,0,0,0,1,3.0,2.5,2.0,3.0
14248206,0,1,2017,2017,0,-1,0,0,0,0,0,0,4.0,4.0,,
14275606,0,1,2017,2017,0,-1,0,0,0,0,0,1,1.5,2.0,2.0,2.5
14288006,0,0,2017,2017,0,-1,-1,0,0,0,0,0,1.0,2.0,4.0,1.0
17204106,0,0,2019,2019,0,-1,-1,0,0,0,0,0,1.0,2.0,,1.0
16196806,1,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,2.0,3.0
14254406,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,2.5,2.5,2.5
15625806,0,1,2018,2017,1,-1,0,0,0,0,0,1,,1.5,1.5,
17206006,0,1,2019,2019,0,-1,1,0,0,0,0,0,4.0,4.0,,
15631106,1,1,2018,2017,1,-1,0,0,0,0,0,1,,2.0,2.5,
14250506,0,1,2017,2017,0,-1,1,0,0,0,0,1,1.5,2.5,1.5,2.0
15639906,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,2.0,2.5
15643606,0,1,2018,2014,4,1,0,0,0,0,0,0,,,,
15627706,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,2.0,2.0
15637806,0,1,2018,2017,1,-1,1,0,0,0,0,1,3.0,2.5,2.0,2.5
16198206,0,0,2018,2017,1,-1,-1,0,0,0,0,0,4.0,4.0,,
14300706,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.0,2.0,2.0
15642606,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.5,2.0,3.0
17894406,0,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
17893906,1,1,2020,2020,0,0,1,0,1,0,0,0,,,,
15633906,0,1,2018,2017,1,-1,1,0,0,0,0,1,3.0,2.0,2.0,3.0
16692706,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.5,2.0,2.0,2.0
15689606,0,0,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
17891806,0,1,2020,2020,0,0,1,0,0,1,0,0,,,,
13026406,0,0,2016,2015,1,-1,-1,0,0,0,0,0,4.0,4.0,,
14794406,0,0,2017,2017,0,-1,-1,0,0,0,0,0,4.0,4.0,,
16701106,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
15636706,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,1.5,1.5,1.5
15631906,0,0,2018,2017,1,-1,-1,0,0,0,0,0,4.0,4.0,,
15625506,0,0,2018,2017,1,-1,-1,0,0,0,0,0,,4.0,,
16198606,0,0,2018,2017,1,-1,-1,0,0,0,0,1,3.0,3.0,2.0,3.0
15629906,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.0,2.5,1.5,2.5
13025906,0,0,2016,2015,1,-1,-1,0,0,0,0,0,2.5,2.5,2.0,3.0
15625906,0,0,2018,2017,1,-1,-1,0,0,0,0,1,,2.0,2.0,
15639806,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,2.5,2.0,3.0
15638906,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,1.5,2.5,3.0
16693106,0,0,2019,2019,0,-1,-1,0,0,0,0,1,2.0,4.0,2.0,2.0
15625406,0,0,2018,2017,1,-1,-1,0,0,0,0,0,,4.0,,
13023306,0,0,2016,2015,1,-1,-1,0,0,0,0,0,4.0,4.0,,
15641106,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,1.5,1.5,2.5
16689406,0,0,2019,2019,0,-1,-1,0,0,0,0,1,,4.0,1.5,
16703006,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
15632306,1,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,2.5,2.0,2.0
18529806,0,0,2020,2020,0,0,-1,0,0,1,0,1,2.0,2.0,1.5,2.0
15631506,0,0,2018,2017,1,-1,-1,0,0,0,0,0,,,4.0,2.0
13026106,0,0,2016,2015,1,-1,-1,0,0,0,0,0,4.0,4.0,,
17206406,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
18531206,1,0,2020,2020,0,0,1,0,0,1,0,0,,,,
17895406,1,0,2020,2020,0,0,-1,0,0,1,0,0,2.5,,,
16700506,1,0,2019,2019,0,-1,-1,0,0,0,0,0,2.5,4.0,,
15631706,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,3.0,2.5,2.5
16689806,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
13026206,0,0,2016,2015,1,-1,-1,0,0,0,0,0,4.0,4.0,,
13021206,0,0,2016,2015,1,-1,-1,0,0,0,0,0,2.5,2.5,3.0,2.5
15645006,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,2.5,3.0,2.5
15632506,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.0,1.5,1.5,1.5
15626306,1,0,2018,2017,1,-1,-1,0,0,0,0,0,,4.0,,
15640906,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.0,3.0,2.5,2.0
16698606,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,2.5,,
18532306,0,0,2020,2020,0,0,-1,0,0,1,0,1,,2.5,2.0,2.5
15634706,0,0,2018,2017,1,-1,-1,0,0,0,0,0,4.0,2.5,,
16688106,0,0,2019,2019,0,-1,-1,0,0,0,0,0,,4.0,,
15642006,0,0,2018,2017,1,-1,-1,0,0,0,0,0,4.0,4.0,,
13502706,0,0,2016,2015,1,-1,-1,0,0,0,0,0,2.0,2.5,2.0,3.0
15642206,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,3.0,2.0,3.0
16703906,0,1,2019,2019,0,-1,1,0,0,0,0,0,4.0,4.0,,
15630606,0,1,2018,2017,1,-1,1,0,0,0,0,0,2.5,2.5,4.0,2.5
15636906,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.0,3.0
15639006,0,1,2018,2017,1,-1,1,0,0,0,0,1,3.0,2.5,3.0,2.5
16197506,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
15634006,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.0,2.0,2.5
15626806,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
15627106,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.5
15626906,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
15639506,0,1,2018,2017,1,-1,1,0,0,0,0,1,3.0,2.5,1.5,3.0
16693006,1,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
16694006,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,2.0,1.5,2.5
17206706,0,1,2019,2019,0,-1,0,0,0,0,0,1,,4.0,2.0,
16689306,0,1,2019,2019,0,-1,0,0,0,0,0,0,,4.0,,
15641206,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.5,1.0,2.5
15641306,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,3.0,2.0,3.0
15626606,0,1,2018,2017,1,-1,0,0,0,0,0,0,,2.0,2.5,
15629806,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.0,1.5,2.0,2.0
15626106,0,1,2018,2017,1,-1,0,0,0,0,0,1,,1.0,1.0,
15632606,0,1,2018,2017,1,-1,0,0,0,0,0,0,,,,
15641506,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.5,2.0,2.0
16695706,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.5,4.0,2.0,2.5
16198806,0,1,2018,2017,1,-1,1,0,0,0,0,1,,2.0,2.0,
15640806,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,1.5,2.5
15629506,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,1.5,1.5
16701806,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,1.5,2.0,4.0
17205006,0,1,2019,2019,0,-1,1,0,0,0,0,1,1.5,1.0,1.5,1.0
16700106,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
15633006,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,1.5,2.0,2.5
16695106,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.5,4.0,2.0,2.0
15636806,0,1,2018,2017,1,-1,0,0,0,0,0,0,,,,
15631606,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,1.0,1.5,2.0
15640706,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,2.0,2.5
15631306,1,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.5,2.0,2.5
15633306,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,3.0,1.5,2.5
15643706,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.0,2.5,3.0
15640406,0,1,2018,2017,1,-1,1,0,0,0,0,0,1.5,2.5,1.0,2.0
16689006,1,1,2019,2019,0,-1,0,0,0,0,0,0,,4.0,,
16700806,0,1,2019,2019,0,-1,1,0,0,0,0,0,3.0,4.0,,
17204406,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
15639206,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,3.0,2.0,2.5
16689206,0,1,2019,2019,0,-1,0,0,0,0,0,0,,1.5,,
15632106,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.5
15638406,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.5,3.0
16690806,1,0,2019,2014,5,0,-1,0,0,0,0,0,1.5,4.0,,
15627406,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
16196606,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
18395406,0,1,2020,2020,0,-1,1,0,0,0,0,1,3.0,2.0,3.0,
16701206,0,1,2019,2019,0,-1,1,0,0,0,0,0,3.0,2.0,3.0,
15626406,0,1,2018,2017,1,-1,0,0,0,0,0,1,,1.0,1.5,
15640006,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.0,1.5,2.5
15641006,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,1.5,1.5,2.5
15642306,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,1.5,3.0
15630506,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,1.0,1.5,2.5
15627506,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,2.0,2.0,2.0
16688406,0,1,2019,2019,0,-1,0,0,0,0,0,1,,2.0,3.0,
15633106,1,1,2018,2017,1,-1,1,0,0,0,0,1,1.5,2.0,1.5,1.5
15634306,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.0,1.5,1.5,1.5
15625706,0,1,2018,2017,1,-1,0,0,0,0,0,0,,,,
15631806,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,3.0,2.0,2.0
17885006,1,1,2020,2020,0,0,1,0,1,0,0,0,,,,
17885606,0,1,2020,2020,0,0,0,0,1,0,0,0,,,,
15632006,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.5,2.0,3.0
15638806,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.5,3.0
15637706,0,1,2018,2017,1,-1,0,0,0,0,0,0,2.0,2.5,3.0,3.0
15634406,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.0,1.5,2.5,1.5
16696406,0,1,2019,2019,0,-1,1,0,0,0,0,0,4.0,4.0,,
16702206,0,0,2019,2014,5,0,-1,0,0,0,0,0,4.0,4.0,,
15642406,0,1,2018,2017,1,-1,1,0,0,0,0,1,1.0,2.0,2.0,2.0
15644406,0,1,2018,2017,1,-1,0,0,0,0,0,0,2.0,4.0,2.0,3.0
18530006,0,1,2020,2020,0,0,0,0,0,1,0,1,2.0,,2.0,2.5
15628606,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,1.5,1.5,3.0
15628806,0,1,2018,2017,1,-1,1,0,0,0,0,1,,2.5,2.5,
16690706,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
16198906,0,1,2018,2017,1,-1,1,0,0,0,0,0,,2.0,2.5,
16690406,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.0,4.0,2.0,3.0
16694806,1,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,2.0,2.5,2.0
15632806,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.0,1.5,2.0
15627906,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.0,3.0
15638306,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.0,2.0
15643006,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,2.0,2.5
16701306,0,1,2019,2019,0,-1,1,0,0,0,0,0,2.0,4.0,,4.0
15627006,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.5,2.0,3.0
15630806,0,1,2018,2017,1,-1,0,0,0,0,0,0,2.0,2.0,1.5,2.5
15638006,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.5,2.0,2.5
17894006,0,1,2020,2020,0,0,1,0,0,1,0,0,,,,
15641706,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,2.0,1.5,1.0
15629606,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.0,2.5,2.0,3.0
15635006,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,2.5,1.5,3.0
15639406,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.5
15640506,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,2.5,1.0,2.0
15629706,1,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.5,2.0,3.0
15642706,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.5
15629406,0,1,2018,2017,1,-1,1,0,0,0,0,0,4.0,4.0,,
15633606,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,1.5,1.5,1.5
16690606,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
15628506,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
15640206,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.0,2.0,3.0
15640306,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,1.5,2.5
16197206,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.0,2.0,2.5
15638706,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.0,1.5,2.0,2.0
16691506,0,1,2019,2019,0,-1,0,0,0,0,0,1,4.0,2.0,3.0,2.5
15634906,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,3.0,1.5,3.0
16196906,0,1,2018,2017,1,-1,0,0,0,0,0,0,,,,
15632706,0,1,2018,2017,1,-1,1,0,0,0,0,0,1.5,1.0,1.5,1.5
15639606,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.5,3.0
16694606,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
15633706,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,1.5,1.0
15640606,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,1.5,2.0,2.5
16702006,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.5,4.0,2.5,2.5
16198006,1,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
16196706,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.5,2.5,2.5
15626506,0,1,2018,2017,1,-1,1,0,0,0,0,1,,2.0,1.5,
15628106,1,1,2018,2017,1,-1,1,0,0,0,0,1,2.0,2.0,2.0,1.5
15627306,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
16697206,1,1,2019,2019,0,-1,0,0,0,0,0,1,3.0,2.0,2.0,2.0
18530906,0,1,2020,2020,0,0,1,1,1,0,0,0,,,,
13017906,0,0,2016,2015,1,-1,-1,0,0,0,0,1,2.5,2.5,2.0,2.0
13498906,1,0,2016,2015,1,-1,-1,0,0,0,0,0,2.0,2.5,4.0,3.0
17206306,0,0,2019,2019,0,-1,-1,0,0,0,0,1,1.5,,,
13500406,0,0,2016,2015,1,-1,-1,0,0,0,0,0,4.0,4.0,,
13036506,0,0,2016,2015,1,-1,-1,0,0,0,0,0,4.0,4.0,,
16703206,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.0,2.0,1.5,2.0
16702906,0,1,2019,2019,0,-1,0,0,0,0,0,0,2.0,4.0,2.5,3.0
16700306,1,1,2019,2019,0,-1,1,0,0,0,0,1,1.5,1.5,1.0,2.0
17897506,0,1,2020,2020,0,0,1,0,0,1,0,0,,,,
17889106,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
16691206,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.5,2.0,2.0,1.5
16691106,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.5,3.0,3.0,2.0
16698306,0,1,2019,2019,0,-1,0,0,0,0,0,0,,,1.5,2.0
16692106,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.0,1.5,1.5,1.5
16694406,0,1,2019,2019,0,-1,0,0,0,0,0,1,,,1.5,1.0
16703106,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.5,3.0,2.5,2.0
16697806,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,1.5,2.5,1.0
16703406,0,1,2019,2019,0,-1,0,0,0,0,0,0,,,,
17898106,1,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
16692906,1,1,2019,2019,0,-1,0,0,0,0,0,1,1.0,2.0,2.0,2.0
16699406,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,2.5,2.0,2.0
16693506,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
16700906,0,1,2019,2019,0,-1,0,0,0,0,0,1,3.0,2.5,2.0,2.5
17897806,0,1,2020,2016,4,0,1,1,1,0,0,0,,,,
16695606,0,1,2019,2019,0,-1,0,0,0,0,0,1,,,1.0,1.0
17894506,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
18647106,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
16688006,0,1,2019,2019,0,-1,0,0,0,0,0,0,,2.0,2.0,
16697406,0,1,2019,2019,0,-1,1,0,0,0,0,0,1.5,3.0,4.0,4.0
16688506,0,1,2019,2019,0,-1,1,0,0,0,0,1,,1.0,1.5,
17888406,1,1,2020,2020,0,0,0,1,1,0,0,0,,,,
16694906,1,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,1.5,2.0,1.5
16697706,0,1,2019,2019,0,-1,0,0,0,0,0,0,,,,
16699306,0,0,2019,2019,0,-1,-1,0,0,0,0,1,1.0,1.5,2.0,1.0
16700406,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,2.0,2.5,1.0
16700606,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,1.0,1.0,1.0
17206806,0,1,2019,2019,0,-1,1,0,0,0,0,1,,1.0,1.5,
16690306,1,1,2019,2015,4,1,0,0,0,0,0,0,4.0,,,
17893606,1,1,2020,2020,0,0,1,1,1,0,0,0,,,,
16697906,0,1,2019,2019,0,-1,0,0,0,0,0,1,3.0,2.5,1.5,2.0
18395506,0,1,2020,2020,0,-1,0,0,0,0,0,1,,,2.0,2.0
16703806,0,1,2019,2019,0,-1,0,0,0,0,0,0,,,2.0,2.0
16690106,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,1.5,2.0,1.5
16695806,0,0,2019,2019,0,-1,-1,0,0,0,0,1,1.0,1.0,1.5,1.0
16688606,0,0,2019,2019,0,-1,-1,0,0,0,0,1,,4.0,2.5,
16698406,1,1,2019,2019,0,-1,0,0,0,0,0,0,,,2.5,
17892706,0,1,2020,2020,0,0,0,0,1,0,0,0,,,,
16691306,0,0,2019,2019,0,-1,-1,0,0,0,0,1,2.5,4.0,2.0,2.5
17888006,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
16696006,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.0,1.5,2.5,2.0
17887906,1,1,2020,2020,0,0,1,1,1,0,0,0,,,,
16694206,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,2.0,2.5,1.5
16691406,0,1,2019,2019,0,-1,0,0,0,0,0,1,4.0,1.5,2.0,2.0
18533506,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
16695906,1,1,2019,2019,0,-1,1,0,0,0,0,1,1.0,1.0,1.0,1.0
16698706,0,0,2019,2019,0,-1,-1,0,0,0,0,1,,,2.0,2.0
16701606,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.0,4.0,2.0,2.0
16689706,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.0,2.0,1.5,1.5
18530206,0,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
17206206,0,1,2019,2019,0,-1,0,0,0,0,0,1,3.0,4.0,2.0,2.5
17893306,1,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
16695306,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.5,2.5,2.5,1.5
17898006,0,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
16699906,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,3.0,2.5,2.0
16694306,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.0,1.5,2.5,1.5
16692506,1,1,2019,2019,0,-1,1,0,0,0,0,0,,,,
16702606,0,0,2019,2019,0,-1,1,0,0,0,0,1,1.5,1.5,2.0,1.5
17204606,0,0,2019,2019,0,-1,-1,0,0,0,0,1,2.5,4.0,2.5,2.0
17892306,0,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
17206506,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,2.5,2.5,3.0
18532206,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
13029306,0,1,2016,2015,1,-1,1,0,0,0,0,0,,4.0,,
16688306,0,1,2019,2019,0,-1,0,0,0,0,0,1,,3.0,2.5,
16694506,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,2.0,2.5,2.0
17204306,0,1,2019,2019,0,-1,-1,0,0,0,0,1,1.0,1.5,2.0,2.0
17891506,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
16699206,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,1.5,1.5,1.0
16699606,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,2.0,2.0,1.5
16700206,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
18531606,0,1,2020,2016,4,0,0,1,1,0,0,0,3.0,,,
